,Node,Branch,Length
10,"((34, 29, 14), (18, 55, 19))","[(34, 29, 14), (33, 30, 15), (33, 31, 16), (32, 31, 17), (32, 32, 18), (31, 33, 19), (31, 33, 20), (31, 34, 21), (30, 35, 22), (29, 36, 23), (29, 37, 24), (28, 38, 25), (27, 39, 26), (27, 40, 26), (26, 41, 27), (26, 42, 27), (25, 43, 27), (24, 44, 27), (24, 45, 27), (23, 46, 27), (22, 47, 27), (22, 48, 26), (21, 49, 26), (21, 50, 25), (20, 51, 24), (19, 52, 23), (19, 53, 22), (19, 54, 21), (18, 54, 20), (18, 55, 19)]",0.3914682585404176
11,"((35, 30, 21), (59, 40, 46))","[(35, 30, 21), (36, 30, 22), (36, 30, 23), (37, 31, 24), (37, 31, 25), (38, 32, 26), (38, 32, 27), (39, 32, 28), (39, 32, 29), (40, 33, 30), (40, 33, 31), (41, 33, 32), (42, 33, 33), (42, 34, 34), (43, 34, 35), (44, 35, 36), (44, 35, 37), (45, 35, 38), (46, 36, 39), (47, 36, 39), (48, 36, 40), (49, 37, 41), (50, 37, 41), (51, 37, 42), (52, 38, 43), (53, 38, 43), (54, 38, 43), (55, 39, 44), (56, 39, 44), (57, 39, 45), (58, 40, 45), (59, 40, 46)]",0.41801140277851473
12,"((35, 30, 23), (54, 43, 69))","[(35, 30, 23), (35, 30, 24), (35, 31, 25), (35, 31, 26), (35, 31, 27), (35, 31, 28), (35, 31, 29), (35, 31, 30), (36, 31, 31), (36, 31, 32), (36, 31, 33), (36, 32, 34), (36, 32, 35), (36, 32, 36), (37, 32, 37), (37, 32, 38), (37, 32, 39), (37, 33, 40), (37, 33, 41), (37, 33, 42), (38, 33, 43), (38, 33, 44), (38, 34, 45), (38, 34, 46), (39, 34, 47), (39, 34, 48), (39, 34, 49), (39, 34, 50), (40, 35, 51), (40, 35, 52), (40, 35, 53), (41, 35, 54), (41, 35, 55), (41, 36, 56), (42, 36, 57), (42, 36, 58), (43, 36, 59), (43, 37, 60), (44, 37, 61), (45, 37, 62), (46, 38, 63), (47, 38, 64), (48, 39, 65), (49, 40, 66), (50, 41, 67), (51, 41, 67), (52, 42, 68), (53, 43, 69), (54, 43, 69)]",0.5802497304504945
13,"((35, 31, 29), (38.0, 48.0, 40.0))","[(35, 31, 29), (35.0, 32.0, 30.0), (35.0, 33.0, 31.0), (35.0, 34.0, 32.0), (36.0, 35.0, 33.0), (36.0, 36.0, 34.0), (36.0, 37.0, 35.0), (37.0, 38.0, 36.0), (37.0, 39.0, 36.0), (37.0, 40.0, 37.0), (37.0, 41.0, 37.0), (37.0, 42.0, 38.0), (37.0, 43.0, 38.0), (38.0, 43.0, 38.0), (38.0, 44.0, 38.0), (38.0, 45.0, 39.0), (38.0, 46.0, 39.0), (38.0, 47.0, 39.0), (38.0, 48.0, 40.0)]",0.22495957668691227
14,"((35, 31, 30), (36.0, 34.0, 47.0))","[(35, 31, 30), (35.0, 31.0, 31.0), (35.0, 31.0, 32.0), (35.0, 32.0, 33.0), (35.0, 32.0, 34.0), (35.0, 32.0, 35.0), (35.0, 32.0, 36.0), (35.0, 32.0, 37.0), (35.0, 32.0, 38.0), (35.0, 32.0, 39.0), (35.0, 33.0, 40.0), (35.0, 33.0, 41.0), (35.0, 33.0, 42.0), (35.0, 33.0, 43.0), (35.0, 33.0, 44.0), (35.0, 33.0, 45.0), (35.0, 34.0, 46.0), (36.0, 34.0, 47.0)]",0.2833054406466142
15,"((37, 31, 25), (40, 48, 27))","[(37, 31, 25), (36, 32, 24), (36, 33, 25), (36, 34, 25), (36, 35, 26), (36, 36, 26), (36, 37, 26), (37, 38, 27), (37, 39, 27), (37, 40, 27), (38, 41, 27), (38, 42, 27), (38, 43, 27), (38, 44, 27), (39, 45, 27), (39, 46, 27), (39, 47, 27), (40, 48, 27)]",0.18055167461050992
16,"((38, 32, 27), (52, 46, 42))","[(38, 32, 27), (39, 33, 28), (39, 33, 29), (39, 34, 30), (40, 35, 31), (40, 35, 32), (41, 36, 33), (42, 37, 34), (42, 38, 35), (43, 38, 36), (44, 39, 37), (45, 40, 38), (46, 41, 38), (47, 42, 39), (48, 43, 40), (49, 43, 40), (50, 44, 41), (51, 45, 41), (52, 46, 42)]",0.25959548133864246
17,"((33.0, 28.0, 16.0), (30.0, 49.0, 52.0))","[(33.0, 28.0, 16.0), (33.0, 28.0, 17.0), (33.0, 29.0, 18.0), (33.0, 29.0, 19.0), (33.0, 30.0, 20.0), (33.0, 30.0, 21.0), (33.0, 31.0, 22.0), (33.0, 31.0, 23.0), (33.0, 32.0, 24.0), (33.0, 32.0, 25.0), (33.0, 33.0, 26.0), (33.0, 33.0, 27.0), (32.0, 34.0, 28.0), (32.0, 35.0, 29.0), (32.0, 36.0, 30.0), (32.0, 36.0, 31.0), (32.0, 37.0, 32.0), (32.0, 37.0, 33.0), (32.0, 38.0, 34.0), (32.0, 38.0, 35.0), (32.0, 39.0, 36.0), (32.0, 40.0, 37.0), (32.0, 40.0, 38.0), (32.0, 41.0, 39.0), (32.0, 42.0, 40.0), (32.0, 42.0, 41.0), (31.0, 42.0, 42.0), (31.0, 43.0, 43.0), (31.0, 44.0, 44.0), (31.0, 44.0, 45.0), (31.0, 45.0, 46.0), (31.0, 46.0, 47.0), (31.0, 46.0, 48.0), (31.0, 47.0, 49.0), (30.0, 48.0, 50.0), (30.0, 48.0, 51.0), (30.0, 49.0, 52.0)]",0.5565920697716308
18,"((31, 27, 3), (16, 53, 11))","[(31, 27, 3), (31, 28, 4), (30, 29, 3), (30, 30, 4), (30, 30, 5), (30, 31, 6), (29, 31, 7), (29, 32, 8), (29, 32, 9), (28, 33, 10), (28, 34, 10), (27, 35, 11), (26, 36, 12), (26, 37, 12), (25, 38, 13), (24, 39, 14), (24, 40, 14), (23, 41, 14), (23, 42, 15), (22, 43, 15), (21, 44, 15), (21, 45, 15), (20, 46, 15), (20, 47, 15), (19, 48, 14), (18, 49, 13), (18, 50, 13), (17, 51, 12), (17, 52, 11), (16, 53, 11)]",0.3971376968820812
19,"((28, 32, 24), (19, 55, 44))","[(28, 32, 24), (28, 33, 25), (27, 34, 26), (27, 34, 27), (27, 35, 28), (26, 36, 29), (26, 37, 30), (25, 38, 31), (25, 38, 32), (25, 39, 33), (24, 40, 34), (24, 41, 35), (23, 42, 36), (23, 43, 37), (22, 44, 38), (22, 45, 39), (22, 46, 39), (21, 47, 40), (21, 48, 41), (21, 49, 41), (20, 50, 42), (20, 51, 42), (20, 52, 42), (20, 53, 43), (19, 54, 43), (19, 55, 44)]",0.3938779752565928
20,"((30, 31, 6), (30.0, 41.0, 12.0))","[(30, 31, 6), (31.0, 31.0, 7.0), (31.0, 32.0, 8.0), (31.0, 33.0, 8.0), (31.0, 34.0, 9.0), (30.0, 35.0, 10.0), (30.0, 36.0, 11.0), (30.0, 37.0, 11.0), (30.0, 38.0, 12.0), (30.0, 39.0, 12.0), (30.0, 40.0, 12.0), (30.0, 41.0, 12.0)]",0.15226041290278736
21,"((24, 40, 14), (22.0, 40.0, 10.0))","[(24, 40, 14), (23.0, 39.0, 13.0), (22.0, 39.0, 12.0), (22.0, 39.0, 11.0), (22.0, 40.0, 11.0), (22.0, 40.0, 10.0)]",0.037569873298560486
22,"((30.0, 26.0, 17.0), (15.0, 48.0, 51.0))","[(30.0, 26.0, 17.0), (29.0, 26.0, 18.0), (29.0, 26.0, 19.0), (29.0, 26.0, 20.0), (29.0, 26.0, 21.0), (29.0, 25.0, 22.0), (29.0, 25.0, 23.0), (28.0, 25.0, 24.0), (28.0, 25.0, 25.0), (28.0, 26.0, 26.0), (27.0, 26.0, 27.0), (27.0, 26.0, 28.0), (27.0, 27.0, 29.0), (26.0, 27.0, 30.0), (26.0, 28.0, 31.0), (26.0, 28.0, 32.0), (26.0, 28.0, 33.0), (25.0, 29.0, 34.0), (25.0, 29.0, 35.0), (25.0, 30.0, 36.0), (24.0, 30.0, 37.0), (24.0, 31.0, 38.0), (24.0, 31.0, 39.0), (23.0, 32.0, 40.0), (23.0, 32.0, 41.0), (23.0, 33.0, 42.0), (22.0, 34.0, 43.0), (22.0, 34.0, 44.0), (22.0, 35.0, 45.0), (21.0, 36.0, 46.0), (21.0, 37.0, 46.0), (20.0, 38.0, 47.0), (20.0, 39.0, 48.0), (19.0, 40.0, 49.0), (19.0, 41.0, 49.0), (18.0, 42.0, 49.0), (18.0, 43.0, 50.0), (17.0, 44.0, 50.0), (17.0, 45.0, 50.0), (16.0, 46.0, 51.0), (16.0, 47.0, 51.0), (15.0, 48.0, 51.0)]",0.6454149513122663
23,"((30.0, 26.0, 22.0), (29.0, 32.0, 66.0))","[(30.0, 26.0, 22.0), (29.0, 26.0, 23.0), (29.0, 26.0, 24.0), (29.0, 27.0, 25.0), (29.0, 27.0, 26.0), (29.0, 27.0, 27.0), (29.0, 27.0, 28.0), (29.0, 27.0, 29.0), (29.0, 27.0, 30.0), (29.0, 27.0, 31.0), (29.0, 27.0, 32.0), (29.0, 27.0, 33.0), (29.0, 27.0, 34.0), (29.0, 27.0, 35.0), (29.0, 27.0, 36.0), (29.0, 28.0, 37.0), (29.0, 28.0, 38.0), (29.0, 28.0, 39.0), (29.0, 28.0, 40.0), (29.0, 28.0, 41.0), (29.0, 28.0, 42.0), (29.0, 28.0, 43.0), (28.0, 29.0, 44.0), (28.0, 29.0, 45.0), (28.0, 29.0, 46.0), (28.0, 29.0, 47.0), (28.0, 29.0, 48.0), (28.0, 29.0, 49.0), (28.0, 29.0, 50.0), (28.0, 30.0, 51.0), (28.0, 30.0, 52.0), (28.0, 30.0, 53.0), (28.0, 30.0, 54.0), (28.0, 30.0, 55.0), (28.0, 30.0, 56.0), (28.0, 30.0, 57.0), (28.0, 31.0, 58.0), (28.0, 31.0, 59.0), (28.0, 31.0, 60.0), (28.0, 31.0, 61.0), (28.0, 31.0, 62.0), (28.0, 31.0, 63.0), (28.0, 31.0, 64.0), (29.0, 32.0, 65.0), (29.0, 32.0, 66.0)]",0.6541348099391121
24,"((35, 23, 1), (44.0, 18.0, 64.0))","[(35, 23, 1), (34, 24, 1), (35, 24, 2), (34, 24, 3), (35, 24, 4), (34, 24, 5), (35, 24, 6), (35, 24, 7), (35, 24, 8), (35.0, 24.0, 9.0), (35.0, 24.0, 10.0), (36.0, 24.0, 11.0), (36.0, 24.0, 12.0), (36.0, 24.0, 13.0), (36.0, 24.0, 14.0), (36.0, 24.0, 15.0), (36.0, 24.0, 16.0), (36.0, 24.0, 17.0), (36.0, 24.0, 18.0), (36.0, 24.0, 19.0), (37.0, 24.0, 20.0), (37.0, 24.0, 21.0), (37.0, 24.0, 22.0), (37.0, 24.0, 23.0), (37.0, 24.0, 24.0), (37.0, 24.0, 25.0), (37.0, 24.0, 26.0), (38.0, 24.0, 27.0), (38.0, 24.0, 28.0), (38.0, 24.0, 29.0), (38.0, 24.0, 30.0), (38.0, 23.0, 31.0), (38.0, 23.0, 32.0), (38.0, 23.0, 33.0), (38.0, 23.0, 34.0), (39.0, 23.0, 35.0), (39.0, 23.0, 36.0), (39.0, 23.0, 37.0), (39.0, 23.0, 38.0), (39.0, 23.0, 39.0), (39.0, 22.0, 40.0), (40.0, 22.0, 41.0), (40.0, 22.0, 42.0), (40.0, 22.0, 43.0), (40.0, 22.0, 44.0), (40.0, 22.0, 45.0), (40.0, 22.0, 46.0), (40.0, 21.0, 47.0), (41.0, 21.0, 48.0), (41.0, 21.0, 49.0), (41.0, 21.0, 50.0), (41.0, 21.0, 51.0), (41.0, 20.0, 52.0), (41.0, 20.0, 53.0), (41.0, 20.0, 54.0), (41.0, 20.0, 55.0), (42.0, 19.0, 56.0), (42.0, 19.0, 57.0), (42.0, 19.0, 58.0), (42.0, 19.0, 59.0), (42.0, 19.0, 60.0), (43.0, 18.0, 61.0), (44.0, 18.0, 62.0), (44.0, 18.0, 63.0), (44.0, 18.0, 64.0)]",0.9546430122997411
25,"((40, 26, 18), (52.0, 44.0, 44.0))","[(40, 26, 18), (40.0, 27.0, 19.0), (41.0, 27.0, 20.0), (41.0, 28.0, 21.0), (42.0, 29.0, 22.0), (42.0, 29.0, 23.0), (42.0, 30.0, 24.0), (42.0, 30.0, 25.0), (43.0, 31.0, 26.0), (43.0, 31.0, 27.0), (44.0, 32.0, 28.0), (44.0, 32.0, 29.0), (44.0, 33.0, 30.0), (45.0, 34.0, 31.0), (45.0, 34.0, 32.0), (46.0, 35.0, 33.0), (46.0, 36.0, 34.0), (47.0, 36.0, 35.0), (47.0, 37.0, 36.0), (48.0, 38.0, 37.0), (49.0, 39.0, 38.0), (49.0, 40.0, 39.0), (50.0, 41.0, 40.0), (50.0, 41.0, 41.0), (51.0, 42.0, 42.0), (51.0, 43.0, 43.0), (52.0, 44.0, 44.0)]",0.34459139667229804
