,Node,Branch,Length
10,"((47, 33, 46), (74, 31, 46))","[(47, 33, 46), (48, 33, 47), (49, 33, 48), (50, 33, 49), (51, 33, 50), (52, 33, 50), (53, 32, 51), (54, 32, 51), (55, 32, 51), (56, 32, 52), (57, 32, 52), (58, 32, 52), (59, 32, 51), (60, 32, 51), (61, 32, 51), (62, 31, 51), (63, 31, 51), (64, 31, 50), (65, 31, 50), (66, 31, 50), (67, 31, 49), (68, 31, 48), (68, 31, 49), (69, 31, 48), (70, 31, 48), (71, 31, 47), (72, 31, 47), (73, 31, 46), (74, 31, 46)]",0.30784371851829356
11,"((41, 34, 35), (43.0, 35.0, 95.0))","[(41, 34, 35), (40.0, 33.0, 36.0), (40.0, 33.0, 37.0), (40.0, 33.0, 38.0), (40.0, 33.0, 39.0), (40.0, 33.0, 40.0), (40.0, 33.0, 41.0), (40.0, 33.0, 42.0), (40.0, 34.0, 43.0), (40.0, 34.0, 44.0), (41.0, 34.0, 45.0), (41.0, 34.0, 46.0), (41.0, 34.0, 47.0), (41.0, 34.0, 48.0), (41.0, 34.0, 49.0), (41.0, 34.0, 50.0), (41.0, 34.0, 51.0), (41.0, 34.0, 52.0), (41.0, 34.0, 53.0), (41.0, 33.0, 54.0), (41.0, 33.0, 55.0), (41.0, 33.0, 56.0), (41.0, 33.0, 57.0), (41.0, 33.0, 58.0), (41.0, 33.0, 59.0), (41.0, 33.0, 60.0), (41.0, 33.0, 61.0), (41.0, 33.0, 62.0), (41.0, 33.0, 63.0), (41.0, 33.0, 64.0), (41.0, 33.0, 65.0), (41.0, 33.0, 66.0), (41.0, 33.0, 67.0), (41.0, 33.0, 68.0), (41.0, 33.0, 69.0), (42.0, 33.0, 70.0), (42.0, 33.0, 71.0), (42.0, 33.0, 72.0), (42.0, 33.0, 73.0), (42.0, 33.0, 74.0), (42.0, 33.0, 75.0), (42.0, 33.0, 76.0), (42.0, 33.0, 77.0), (42.0, 33.0, 78.0), (42.0, 33.0, 79.0), (42.0, 33.0, 80.0), (42.0, 33.0, 81.0), (42.0, 33.0, 82.0), (42.0, 33.0, 83.0), (42.0, 33.0, 84.0), (42.0, 33.0, 85.0), (42.0, 33.0, 86.0), (43.0, 34.0, 87.0), (43.0, 34.0, 88.0), (43.0, 34.0, 89.0), (43.0, 34.0, 90.0), (43.0, 34.0, 91.0), (43.0, 34.0, 92.0), (43.0, 34.0, 93.0), (43.0, 34.0, 94.0), (43.0, 35.0, 95.0)]",0.7507580658867574
12,"((42, 34, 45), (48.0, 32.0, 83.0))","[(42, 34, 45), (42.0, 34.0, 46.0), (43.0, 34.0, 47.0), (43.0, 34.0, 48.0), (43.0, 34.0, 49.0), (43.0, 34.0, 50.0), (43.0, 34.0, 51.0), (43.0, 34.0, 52.0), (44.0, 33.0, 53.0), (44.0, 33.0, 54.0), (44.0, 33.0, 55.0), (44.0, 33.0, 56.0), (44.0, 33.0, 57.0), (45.0, 33.0, 58.0), (45.0, 33.0, 59.0), (45.0, 33.0, 60.0), (45.0, 33.0, 61.0), (45.0, 33.0, 62.0), (46.0, 33.0, 63.0), (46.0, 33.0, 64.0), (46.0, 33.0, 65.0), (46.0, 33.0, 66.0), (46.0, 33.0, 67.0), (46.0, 33.0, 68.0), (46.0, 33.0, 69.0), (46.0, 33.0, 70.0), (46.0, 33.0, 71.0), (47.0, 32.0, 72.0), (47.0, 32.0, 73.0), (47.0, 32.0, 74.0), (47.0, 32.0, 75.0), (47.0, 32.0, 76.0), (47.0, 32.0, 77.0), (47.0, 32.0, 78.0), (47.0, 32.0, 79.0), (48.0, 32.0, 80.0), (48.0, 32.0, 81.0), (48.0, 32.0, 82.0), (48.0, 32.0, 83.0)]",0.4859030119616442
13,"((43, 35, 58), (43.0, 35.0, 76.0))","[(43, 35, 58), (43.0, 35.0, 59.0), (43.0, 35.0, 60.0), (43.0, 35.0, 61.0), (42.0, 35.0, 62.0), (42.0, 35.0, 63.0), (42.0, 35.0, 64.0), (42.0, 35.0, 65.0), (42.0, 35.0, 66.0), (43.0, 35.0, 67.0), (43.0, 35.0, 68.0), (43.0, 35.0, 69.0), (43.0, 35.0, 70.0), (43.0, 35.0, 71.0), (43.0, 35.0, 72.0), (43.0, 35.0, 73.0), (43.0, 35.0, 74.0), (43.0, 35.0, 75.0), (43.0, 35.0, 76.0)]",0.28131996421520133
14,"((42, 34, 30), (56.0, 39.0, 47.0))","[(42, 34, 30), (42.0, 35.0, 31.0), (42.0, 35.0, 32.0), (43.0, 35.0, 33.0), (44.0, 36.0, 34.0), (44.0, 36.0, 35.0), (45.0, 36.0, 36.0), (46.0, 36.0, 37.0), (47.0, 37.0, 38.0), (47.0, 37.0, 39.0), (48.0, 37.0, 39.0), (49.0, 37.0, 40.0), (50.0, 38.0, 41.0), (51.0, 38.0, 42.0), (52.0, 38.0, 43.0), (53.0, 38.0, 44.0), (54.0, 38.0, 44.0), (55.0, 39.0, 45.0), (56.0, 39.0, 46.0), (56.0, 39.0, 47.0)]",0.26286914816086887
15,"((35, 36, 1), (19.0, 41.0, 65.0))","[(35, 36, 1), (34.0, 35.0, 2.0), (33.0, 36.0, 3.0), (32.0, 35.0, 4.0), (31.0, 35.0, 5.0), (31.0, 35.0, 6.0), (31.0, 35.0, 7.0), (31.0, 35.0, 8.0), (30.0, 35.0, 9.0), (30.0, 35.0, 10.0), (30.0, 35.0, 11.0), (30.0, 35.0, 12.0), (30.0, 35.0, 13.0), (29.0, 35.0, 14.0), (29.0, 35.0, 15.0), (29.0, 35.0, 16.0), (29.0, 35.0, 17.0), (29.0, 35.0, 18.0), (29.0, 35.0, 19.0), (29.0, 35.0, 20.0), (28.0, 36.0, 21.0), (28.0, 36.0, 22.0), (28.0, 36.0, 23.0), (28.0, 36.0, 24.0), (28.0, 36.0, 25.0), (27.0, 36.0, 26.0), (27.0, 36.0, 27.0), (27.0, 36.0, 28.0), (27.0, 36.0, 29.0), (27.0, 36.0, 30.0), (26.0, 36.0, 31.0), (26.0, 37.0, 32.0), (26.0, 37.0, 33.0), (26.0, 37.0, 34.0), (25.0, 37.0, 35.0), (25.0, 37.0, 36.0), (25.0, 37.0, 37.0), (25.0, 37.0, 38.0), (25.0, 37.0, 39.0), (24.0, 38.0, 40.0), (24.0, 38.0, 41.0), (24.0, 38.0, 42.0), (24.0, 38.0, 43.0), (24.0, 38.0, 44.0), (23.0, 38.0, 45.0), (23.0, 38.0, 46.0), (23.0, 38.0, 47.0), (23.0, 39.0, 48.0), (23.0, 39.0, 49.0), (22.0, 39.0, 50.0), (22.0, 39.0, 51.0), (22.0, 39.0, 52.0), (22.0, 39.0, 53.0), (21.0, 40.0, 54.0), (21.0, 40.0, 55.0), (21.0, 40.0, 56.0), (21.0, 40.0, 57.0), (20.0, 40.0, 58.0), (20.0, 40.0, 59.0), (20.0, 41.0, 60.0), (20.0, 41.0, 61.0), (20.0, 41.0, 62.0), (19.0, 41.0, 63.0), (19.0, 41.0, 64.0), (19.0, 41.0, 65.0)]",0.8566846981429381
16,"((36, 36, 1), (25, 63, 79))","[(36, 36, 1), (36, 35, 2), (36, 36, 3), (36, 36, 4), (36, 37, 5), (36, 36, 6), (36, 37, 7), (36, 37, 8), (36, 37, 9), (37, 37, 10), (37, 37, 11), (37, 37, 12), (37, 37, 13), (37, 37, 14), (37, 37, 15), (37, 37, 16), (37, 37, 17), (37, 37, 18), (37, 37, 19), (37, 38, 20), (37, 37, 21), (37, 38, 22), (37, 38, 23), (37, 38, 24), (37, 38, 25), (37, 38, 26), (37, 38, 27), (37, 38, 28), (37, 38, 29), (37, 38, 30), (37, 38, 31), (37, 38, 32), (37, 39, 33), (37, 39, 34), (37, 39, 35), (37, 39, 36), (38, 40, 37), (38, 41, 38), (38, 41, 39), (38, 41, 40), (37, 42, 41), (37, 42, 42), (37, 42, 43), (37, 43, 44), (37, 43, 45), (36, 44, 46), (36, 44, 47), (36, 45, 48), (35, 45, 49), (35, 45, 50), (35, 46, 51), (35, 46, 52), (34, 47, 53), (34, 47, 54), (33, 48, 55), (33, 48, 56), (33, 49, 57), (33, 49, 58), (32, 50, 59), (32, 50, 60), (31, 51, 61), (31, 52, 62), (31, 52, 63), (30, 53, 64), (30, 54, 65), (30, 54, 66), (29, 55, 67), (29, 55, 68), (28, 56, 69), (28, 57, 70), (28, 57, 71), (27, 58, 72), (27, 59, 73), (27, 59, 74), (26, 60, 75), (26, 60, 76), (25, 61, 77), (25, 62, 78), (25, 63, 79)]",1.2991925743652246
17,"((33, 36, 4), (25, 61, 62))","[(33, 36, 4), (34, 35, 5), (34, 36, 6), (34, 36, 7), (34, 36, 8), (34, 36, 9), (34, 36, 10), (34, 36, 11), (34, 36, 12), (34, 36, 13), (34, 37, 14), (34, 37, 15), (34, 37, 16), (34, 37, 17), (34, 37, 18), (34, 37, 19), (34, 38, 20), (34, 38, 21), (34, 39, 22), (34, 39, 23), (34, 40, 24), (34, 40, 25), (33, 39, 26), (33, 39, 27), (33, 39, 28), (33, 39, 29), (33, 39, 30), (32, 39, 31), (32, 39, 32), (32, 40, 33), (32, 40, 34), (32, 41, 35), (31, 42, 36), (31, 42, 37), (31, 43, 38), (31, 44, 39), (31, 44, 40), (31, 45, 41), (31, 45, 42), (30, 46, 43), (30, 47, 44), (30, 48, 45), (30, 48, 46), (30, 49, 47), (29, 50, 48), (29, 51, 49), (29, 52, 50), (28, 53, 51), (28, 54, 52), (28, 55, 53), (28, 55, 54), (28, 56, 54), (28, 56, 55), (27, 57, 56), (27, 58, 57), (27, 58, 58), (26, 59, 59), (26, 60, 60), (26, 60, 61), (25, 61, 62)]",0.9290397869752811
18,"((33, 35, 7), (24.0, 46.0, 81.0))","[(33, 35, 7), (32.0, 36.0, 8.0), (32.0, 36.0, 9.0), (32.0, 37.0, 10.0), (32.0, 37.0, 11.0), (32.0, 37.0, 12.0), (32.0, 37.0, 13.0), (32.0, 37.0, 14.0), (32.0, 37.0, 15.0), (32.0, 37.0, 16.0), (31.0, 37.0, 17.0), (31.0, 37.0, 18.0), (31.0, 38.0, 19.0), (31.0, 38.0, 20.0), (31.0, 38.0, 21.0), (31.0, 38.0, 22.0), (31.0, 38.0, 23.0), (31.0, 38.0, 24.0), (31.0, 38.0, 25.0), (31.0, 38.0, 26.0), (30.0, 38.0, 27.0), (30.0, 39.0, 28.0), (30.0, 39.0, 29.0), (30.0, 39.0, 30.0), (30.0, 39.0, 31.0), (30.0, 39.0, 32.0), (30.0, 39.0, 33.0), (30.0, 39.0, 34.0), (29.0, 39.0, 35.0), (29.0, 40.0, 36.0), (29.0, 40.0, 37.0), (29.0, 40.0, 38.0), (29.0, 40.0, 39.0), (29.0, 40.0, 40.0), (29.0, 40.0, 41.0), (28.0, 40.0, 42.0), (28.0, 40.0, 43.0), (28.0, 41.0, 44.0), (28.0, 41.0, 45.0), (28.0, 41.0, 46.0), (28.0, 41.0, 47.0), (28.0, 41.0, 48.0), (27.0, 41.0, 49.0), (27.0, 41.0, 50.0), (27.0, 41.0, 51.0), (27.0, 42.0, 52.0), (27.0, 42.0, 53.0), (27.0, 42.0, 54.0), (26.0, 42.0, 55.0), (26.0, 42.0, 56.0), (26.0, 42.0, 57.0), (26.0, 43.0, 58.0), (26.0, 43.0, 59.0), (26.0, 43.0, 60.0), (26.0, 43.0, 61.0), (26.0, 43.0, 62.0), (25.0, 43.0, 63.0), (25.0, 44.0, 64.0), (25.0, 44.0, 65.0), (25.0, 44.0, 66.0), (25.0, 44.0, 67.0), (25.0, 44.0, 68.0), (25.0, 44.0, 69.0), (25.0, 44.0, 70.0), (25.0, 45.0, 71.0), (25.0, 45.0, 72.0), (24.0, 45.0, 73.0), (24.0, 45.0, 74.0), (24.0, 45.0, 75.0), (24.0, 46.0, 76.0), (24.0, 46.0, 77.0), (24.0, 46.0, 78.0), (24.0, 46.0, 79.0), (24.0, 46.0, 80.0), (24.0, 46.0, 81.0)]",1.1123761637315754
19,"((33, 35, 9), (28.0, 58.0, 46.0))","[(33, 35, 9), (33.0, 36.0, 10.0), (33.0, 36.0, 11.0), (33.0, 36.0, 12.0), (33.0, 36.0, 13.0), (33.0, 36.0, 14.0), (33.0, 36.0, 15.0), (33.0, 36.0, 16.0), (33.0, 36.0, 17.0), (33.0, 37.0, 18.0), (33.0, 37.0, 19.0), (32.0, 38.0, 20.0), (32.0, 38.0, 21.0), (32.0, 39.0, 22.0), (32.0, 40.0, 23.0), (32.0, 40.0, 24.0), (32.0, 41.0, 25.0), (31.0, 42.0, 26.0), (31.0, 42.0, 27.0), (31.0, 43.0, 28.0), (31.0, 44.0, 29.0), (31.0, 44.0, 30.0), (31.0, 45.0, 31.0), (30.0, 46.0, 32.0), (30.0, 47.0, 33.0), (30.0, 47.0, 34.0), (30.0, 48.0, 35.0), (30.0, 49.0, 36.0), (30.0, 50.0, 37.0), (29.0, 51.0, 38.0), (29.0, 52.0, 39.0), (29.0, 52.0, 40.0), (29.0, 53.0, 41.0), (29.0, 54.0, 42.0), (29.0, 55.0, 43.0), (28.0, 56.0, 44.0), (28.0, 57.0, 45.0), (28.0, 58.0, 46.0)]",0.5852095733898717
20,"((29, 37, 48), (6, 44, 71))","[(29, 37, 48), (29, 37, 49), (28, 37, 50), (28, 37, 51), (28, 37, 52), (28, 37, 53), (28, 37, 54), (27, 37, 55), (27, 37, 56), (27, 37, 57), (27, 37, 58), (27, 37, 59), (27, 37, 60), (27, 37, 61), (27, 37, 62), (26, 37, 63), (26, 37, 64), (26, 37, 65), (26, 37, 66), (26, 37, 67), (25, 37, 68), (25, 37, 69), (24, 37, 70), (23, 37, 71), (22, 37, 72), (21, 38, 73), (20, 38, 73), (19, 39, 73), (18, 39, 73), (17, 40, 74), (16, 40, 74), (15, 41, 74), (14, 41, 74), (13, 41, 74), (12, 42, 74), (11, 42, 73), (10, 43, 73), (9, 43, 72), (8, 44, 72), (8, 43, 72), (7, 43, 72), (6, 44, 71)]",0.613588420047055
21,"((32.0, 37.0, 13.0), (12.0, 44.0, 23.0))","[(32.0, 37.0, 13.0), (31.0, 37.0, 14.0), (30.0, 37.0, 14.0), (29.0, 38.0, 15.0), (28.0, 38.0, 16.0), (27.0, 38.0, 16.0), (26.0, 39.0, 17.0), (25.0, 39.0, 17.0), (24.0, 40.0, 18.0), (23.0, 40.0, 18.0), (22.0, 40.0, 19.0), (21.0, 41.0, 19.0), (20.0, 41.0, 20.0), (19.0, 41.0, 20.0), (18.0, 42.0, 21.0), (17.0, 42.0, 21.0), (16.0, 43.0, 22.0), (15.0, 43.0, 22.0), (14.0, 43.0, 22.0), (13.0, 44.0, 23.0), (12.0, 44.0, 23.0)]",0.30174857413790995
22,"((33, 39, 26), (26.0, 56.0, 52.0))","[(33, 39, 26), (33.0, 40.0, 27.0), (33.0, 40.0, 28.0), (32.0, 41.0, 29.0), (32.0, 41.0, 30.0), (32.0, 41.0, 31.0), (32.0, 42.0, 32.0), (31.0, 42.0, 33.0), (31.0, 43.0, 34.0), (31.0, 44.0, 35.0), (31.0, 44.0, 36.0), (30.0, 45.0, 37.0), (30.0, 45.0, 38.0), (30.0, 46.0, 39.0), (30.0, 47.0, 40.0), (29.0, 47.0, 41.0), (29.0, 48.0, 42.0), (29.0, 49.0, 43.0), (28.0, 50.0, 44.0), (28.0, 50.0, 45.0), (28.0, 51.0, 46.0), (28.0, 52.0, 47.0), (27.0, 53.0, 48.0), (27.0, 53.0, 49.0), (27.0, 54.0, 50.0), (27.0, 55.0, 51.0), (26.0, 56.0, 52.0)]",0.4125326379407173
23,"((37, 37, 15), (51.0, 49.0, 35.0))","[(37, 37, 15), (37.0, 38.0, 16.0), (37.0, 38.0, 17.0), (37.0, 38.0, 18.0), (38.0, 39.0, 19.0), (39.0, 39.0, 20.0), (40.0, 40.0, 21.0), (40.0, 40.0, 22.0), (41.0, 41.0, 23.0), (42.0, 42.0, 24.0), (42.0, 42.0, 25.0), (43.0, 43.0, 26.0), (44.0, 43.0, 27.0), (45.0, 44.0, 28.0), (45.0, 45.0, 29.0), (46.0, 45.0, 30.0), (47.0, 46.0, 31.0), (48.0, 47.0, 32.0), (49.0, 47.0, 33.0), (49.0, 48.0, 34.0), (50.0, 49.0, 35.0), (51.0, 49.0, 35.0)]",0.3015695650397152
24,"((37, 38, 27), (31.0, 56.0, 44.0))","[(37, 38, 27), (37.0, 39.0, 28.0), (37.0, 40.0, 29.0), (37.0, 41.0, 30.0), (36.0, 42.0, 31.0), (36.0, 43.0, 32.0), (36.0, 44.0, 33.0), (36.0, 45.0, 34.0), (35.0, 46.0, 35.0), (35.0, 47.0, 36.0), (34.0, 48.0, 37.0), (34.0, 49.0, 38.0), (34.0, 50.0, 39.0), (33.0, 51.0, 39.0), (33.0, 51.0, 40.0), (33.0, 52.0, 40.0), (33.0, 52.0, 41.0), (32.0, 53.0, 41.0), (32.0, 54.0, 42.0), (31.0, 55.0, 43.0), (31.0, 56.0, 44.0)]",0.32571262278447716
25,"((37, 39, 36), (51.0, 45.0, 63.0))","[(37, 39, 36), (37.0, 39.0, 37.0), (37.0, 39.0, 38.0), (37.0, 39.0, 39.0), (37.0, 39.0, 40.0), (37.0, 39.0, 41.0), (37.0, 39.0, 42.0), (38.0, 39.0, 43.0), (39.0, 40.0, 44.0), (39.0, 40.0, 45.0), (40.0, 40.0, 46.0), (40.0, 41.0, 47.0), (40.0, 41.0, 48.0), (41.0, 42.0, 49.0), (41.0, 42.0, 50.0), (42.0, 43.0, 51.0), (42.0, 43.0, 52.0), (43.0, 43.0, 53.0), (43.0, 43.0, 54.0), (44.0, 43.0, 55.0), (45.0, 44.0, 56.0), (46.0, 44.0, 57.0), (47.0, 44.0, 58.0), (47.0, 44.0, 59.0), (48.0, 44.0, 60.0), (49.0, 44.0, 61.0), (50.0, 45.0, 62.0), (51.0, 45.0, 63.0)]",0.3300155751789494
26,"((30, 53, 64), (31.0, 56.0, 62.0))","[(30, 53, 64), (30.0, 54.0, 64.0), (30.0, 55.0, 63.0), (31.0, 55.0, 62.0), (31.0, 55.0, 61.0), (31.0, 56.0, 62.0)]",0.05257886433792951
27,"((29.0, 35.0, 15.0), (17.0, 38.0, 22.0))","[(29.0, 35.0, 15.0), (28.0, 35.0, 16.0), (27.0, 36.0, 16.0), (27.0, 36.0, 17.0), (26.0, 36.0, 17.0), (25.0, 36.0, 18.0), (24.0, 36.0, 19.0), (23.0, 36.0, 20.0), (22.0, 36.0, 21.0), (21.0, 36.0, 21.0), (20.0, 37.0, 22.0), (19.0, 37.0, 22.0), (18.0, 38.0, 22.0), (17.0, 38.0, 22.0)]",0.17835968474092656
28,"((27.0, 36.0, 27.0), (14.0, 33.0, 44.0))","[(27.0, 36.0, 27.0), (26.0, 36.0, 28.0), (26.0, 36.0, 29.0), (25.0, 35.0, 30.0), (24.0, 35.0, 31.0), (23.0, 35.0, 32.0), (23.0, 35.0, 33.0), (22.0, 35.0, 34.0), (21.0, 35.0, 35.0), (21.0, 35.0, 36.0), (20.0, 35.0, 37.0), (19.0, 35.0, 38.0), (18.0, 34.0, 39.0), (17.0, 34.0, 40.0), (17.0, 34.0, 41.0), (16.0, 34.0, 42.0), (15.0, 34.0, 43.0), (14.0, 33.0, 44.0)]",0.22241029526705122
29,"((26.0, 37.0, 34.0), (9.0, 44.0, 46.0))","[(26.0, 37.0, 34.0), (26.0, 37.0, 35.0), (25.0, 38.0, 36.0), (24.0, 38.0, 37.0), (24.0, 38.0, 38.0), (23.0, 39.0, 39.0), (22.0, 39.0, 40.0), (21.0, 39.0, 41.0), (20.0, 39.0, 41.0), (19.0, 40.0, 42.0), (18.0, 40.0, 43.0), (17.0, 41.0, 44.0), (16.0, 41.0, 44.0), (15.0, 41.0, 45.0), (14.0, 42.0, 45.0), (13.0, 42.0, 45.0), (12.0, 42.0, 46.0), (11.0, 43.0, 46.0), (10.0, 43.0, 46.0), (9.0, 44.0, 46.0)]",0.29948625382265254
30,"((40.0, 36.0, 22.0), (38.0, 55.0, 42.0))","[(40.0, 36.0, 22.0), (40.0, 37.0, 23.0), (40.0, 37.0, 24.0), (40.0, 38.0, 25.0), (40.0, 38.0, 26.0), (40.0, 39.0, 27.0), (41.0, 40.0, 28.0), (41.0, 40.0, 29.0), (41.0, 41.0, 30.0), (41.0, 42.0, 31.0), (41.0, 42.0, 32.0), (41.0, 43.0, 33.0), (41.0, 44.0, 34.0), (41.0, 45.0, 35.0), (42.0, 46.0, 36.0), (42.0, 47.0, 37.0), (41.0, 48.0, 38.0), (41.0, 49.0, 39.0), (41.0, 50.0, 40.0), (41.0, 51.0, 40.0), (40.0, 52.0, 41.0), (39.0, 53.0, 42.0), (38.0, 54.0, 42.0), (38.0, 55.0, 42.0)]",0.33065709960586365
31,"((42.0, 36.0, 33.0), (50.0, 50.0, 41.0))","[(42.0, 36.0, 33.0), (43.0, 37.0, 34.0), (43.0, 38.0, 35.0), (44.0, 39.0, 36.0), (44.0, 40.0, 37.0), (45.0, 41.0, 37.0), (45.0, 42.0, 38.0), (46.0, 43.0, 38.0), (46.0, 44.0, 39.0), (47.0, 45.0, 39.0), (48.0, 46.0, 40.0), (48.0, 47.0, 40.0), (49.0, 48.0, 40.0), (49.0, 49.0, 41.0), (50.0, 50.0, 41.0)]",0.18239196525344237
32,"((39, 32, 5), (57.0, 30.0, 83.0))","[(39, 32, 5), (40, 32, 6), (40, 32, 7), (40, 32, 8), (40, 32, 9), (41, 32, 10), (41, 32, 11), (41, 32, 12), (41.0, 32.0, 13.0), (41.0, 32.0, 14.0), (41.0, 32.0, 15.0), (41.0, 32.0, 16.0), (42.0, 32.0, 17.0), (42.0, 32.0, 18.0), (42.0, 32.0, 19.0), (42.0, 32.0, 20.0), (42.0, 32.0, 21.0), (42.0, 32.0, 22.0), (42.0, 32.0, 23.0), (43.0, 32.0, 24.0), (43.0, 32.0, 25.0), (43.0, 32.0, 26.0), (43.0, 32.0, 27.0), (43.0, 32.0, 28.0), (43.0, 32.0, 29.0), (43.0, 31.0, 30.0), (44.0, 31.0, 31.0), (44.0, 31.0, 32.0), (44.0, 31.0, 33.0), (44.0, 31.0, 34.0), (44.0, 31.0, 35.0), (45.0, 31.0, 36.0), (45.0, 31.0, 37.0), (45.0, 31.0, 38.0), (45.0, 31.0, 39.0), (45.0, 31.0, 40.0), (46.0, 31.0, 41.0), (46.0, 31.0, 42.0), (46.0, 31.0, 43.0), (47.0, 31.0, 44.0), (47.0, 31.0, 45.0), (47.0, 31.0, 46.0), (48.0, 31.0, 47.0), (48.0, 31.0, 48.0), (48.0, 31.0, 49.0), (48.0, 31.0, 50.0), (49.0, 31.0, 51.0), (49.0, 31.0, 52.0), (49.0, 31.0, 53.0), (49.0, 31.0, 54.0), (50.0, 31.0, 55.0), (50.0, 30.0, 56.0), (50.0, 30.0, 57.0), (51.0, 30.0, 58.0), (51.0, 30.0, 59.0), (51.0, 30.0, 60.0), (51.0, 30.0, 61.0), (52.0, 30.0, 62.0), (52.0, 30.0, 63.0), (52.0, 30.0, 64.0), (52.0, 30.0, 65.0), (53.0, 30.0, 66.0), (53.0, 30.0, 67.0), (53.0, 30.0, 68.0), (53.0, 30.0, 69.0), (54.0, 30.0, 70.0), (54.0, 30.0, 71.0), (54.0, 30.0, 72.0), (54.0, 30.0, 73.0), (55.0, 30.0, 74.0), (55.0, 30.0, 75.0), (55.0, 30.0, 76.0), (55.0, 30.0, 77.0), (56.0, 30.0, 78.0), (56.0, 30.0, 79.0), (56.0, 30.0, 80.0), (56.0, 30.0, 81.0), (57.0, 30.0, 82.0), (57.0, 30.0, 83.0)]",0.8664057749746396
33,"((41, 32, 12), (63, 42, 25))","[(41, 32, 12), (42, 32, 13), (43, 33, 14), (44, 33, 15), (45, 33, 16), (46, 34, 17), (47, 34, 17), (48, 35, 18), (49, 35, 19), (50, 36, 19), (51, 36, 20), (52, 36, 20), (53, 37, 21), (54, 37, 21), (55, 38, 22), (56, 38, 22), (57, 39, 23), (58, 40, 23), (59, 40, 24), (60, 41, 24), (61, 41, 24), (62, 42, 25), (63, 42, 25)]",0.3018670594632684
34,"((41, 32, 12), (49.0, 31.0, 82.0))","[(41, 32, 12), (40.0, 32.0, 13.0), (40.0, 32.0, 14.0), (40.0, 32.0, 15.0), (40.0, 32.0, 16.0), (40.0, 32.0, 17.0), (40.0, 32.0, 18.0), (40.0, 32.0, 19.0), (40.0, 32.0, 20.0), (41.0, 32.0, 21.0), (41.0, 32.0, 22.0), (41.0, 32.0, 23.0), (41.0, 31.0, 24.0), (41.0, 31.0, 25.0), (41.0, 31.0, 26.0), (41.0, 31.0, 27.0), (40.0, 31.0, 28.0), (40.0, 31.0, 29.0), (40.0, 31.0, 30.0), (40.0, 31.0, 31.0), (40.0, 31.0, 32.0), (40.0, 31.0, 33.0), (41.0, 31.0, 34.0), (41.0, 31.0, 35.0), (41.0, 31.0, 36.0), (41.0, 31.0, 37.0), (41.0, 31.0, 38.0), (41.0, 31.0, 39.0), (41.0, 31.0, 40.0), (42.0, 30.0, 41.0), (42.0, 30.0, 42.0), (42.0, 30.0, 43.0), (42.0, 30.0, 44.0), (43.0, 30.0, 45.0), (43.0, 30.0, 46.0), (43.0, 30.0, 47.0), (43.0, 30.0, 48.0), (43.0, 30.0, 49.0), (43.0, 30.0, 50.0), (43.0, 30.0, 51.0), (44.0, 30.0, 52.0), (44.0, 30.0, 53.0), (44.0, 30.0, 54.0), (44.0, 30.0, 55.0), (44.0, 30.0, 56.0), (44.0, 30.0, 57.0), (45.0, 30.0, 58.0), (45.0, 30.0, 59.0), (45.0, 31.0, 60.0), (45.0, 31.0, 61.0), (45.0, 31.0, 62.0), (45.0, 31.0, 63.0), (46.0, 31.0, 64.0), (46.0, 31.0, 65.0), (46.0, 31.0, 66.0), (46.0, 31.0, 67.0), (46.0, 31.0, 68.0), (47.0, 31.0, 69.0), (47.0, 31.0, 70.0), (47.0, 31.0, 71.0), (47.0, 31.0, 72.0), (47.0, 31.0, 73.0), (47.0, 31.0, 74.0), (48.0, 31.0, 75.0), (48.0, 31.0, 76.0), (48.0, 31.0, 77.0), (48.0, 31.0, 78.0), (48.0, 31.0, 79.0), (48.0, 31.0, 80.0), (49.0, 31.0, 81.0), (49.0, 31.0, 82.0)]",0.97303562063205
35,"((41.0, 31.0, 27.0), (57.0, 24.0, 28.0))","[(41.0, 31.0, 27.0), (42.0, 30.0, 28.0), (43.0, 30.0, 29.0), (44.0, 29.0, 30.0), (45.0, 29.0, 30.0), (46.0, 28.0, 31.0), (47.0, 28.0, 31.0), (48.0, 27.0, 31.0), (49.0, 27.0, 31.0), (50.0, 26.0, 31.0), (51.0, 26.0, 31.0), (52.0, 25.0, 30.0), (53.0, 25.0, 30.0), (54.0, 25.0, 30.0), (55.0, 24.0, 29.0), (56.0, 24.0, 29.0), (57.0, 24.0, 28.0)]",0.2012512114596485
36,"((42.0, 32.0, 17.0), (55.0, 31.0, 28.0))","[(42.0, 32.0, 17.0), (42.0, 31.0, 18.0), (42.0, 31.0, 19.0), (43.0, 31.0, 20.0), (44.0, 31.0, 21.0), (45.0, 31.0, 22.0), (46.0, 31.0, 23.0), (47.0, 31.0, 23.0), (48.0, 31.0, 24.0), (49.0, 31.0, 25.0), (50.0, 31.0, 25.0), (51.0, 31.0, 26.0), (52.0, 31.0, 26.0), (53.0, 31.0, 27.0), (54.0, 31.0, 27.0), (55.0, 31.0, 28.0)]",0.19136184976324067
