,Node,Branch,Length
10,"((26, 24, 2), (5, 16, 7))","[(26, 24, 2), (25, 24, 3), (24, 23, 4), (23, 23, 5), (23, 22, 6), (23, 22, 7), (22, 22, 8), (21, 21, 8), (20, 21, 9), (19, 20, 9), (18, 20, 10), (17, 19, 10), (16, 20, 10), (15, 19, 10), (14, 19, 10), (13, 19, 10), (12, 18, 10), (11, 18, 9), (10, 18, 9), (9, 17, 9), (8, 17, 8), (7, 17, 8), (6, 17, 7), (5, 16, 7)]",0.283693547488168
11,"((23, 22, 7), (22.0, 19.0, 10.0))","[(23, 22, 7), (23.0, 21.0, 8.0), (23.0, 20.0, 9.0), (22.0, 19.0, 10.0)]",0.04991279417551759
12,"((22, 22, 8), (18.0, 20.0, 14.0))","[(22, 22, 8), (22.0, 22.0, 9.0), (21.0, 22.0, 10.0), (20.0, 21.0, 11.0), (20.0, 21.0, 12.0), (19.0, 21.0, 13.0), (18.0, 20.0, 14.0)]",0.0964137171471436
13,"((25, 24, 5), (22.0, 17.0, 45.0))","[(25, 24, 5), (25, 25, 6), (25, 25, 7), (25, 25, 8), (25, 25, 9), (25, 26, 10), (24, 26, 11), (24, 26, 12), (24, 26, 13), (24, 26, 14), (23, 26, 15), (23, 26, 16), (23.0, 26.0, 17.0), (23.0, 26.0, 18.0), (23.0, 25.0, 19.0), (23.0, 25.0, 20.0), (23.0, 25.0, 21.0), (23.0, 25.0, 22.0), (22.0, 25.0, 23.0), (22.0, 24.0, 24.0), (22.0, 24.0, 25.0), (22.0, 24.0, 26.0), (22.0, 24.0, 27.0), (22.0, 23.0, 28.0), (22.0, 23.0, 29.0), (22.0, 23.0, 30.0), (22.0, 23.0, 31.0), (22.0, 22.0, 32.0), (22.0, 22.0, 33.0), (22.0, 22.0, 34.0), (22.0, 21.0, 35.0), (22.0, 21.0, 36.0), (22.0, 21.0, 37.0), (22.0, 20.0, 38.0), (22.0, 20.0, 39.0), (22.0, 20.0, 40.0), (22.0, 19.0, 41.0), (22.0, 19.0, 42.0), (22.0, 18.0, 43.0), (22.0, 18.0, 44.0), (22.0, 17.0, 45.0)]",0.535175811524291
14,"((24, 22, 14), (23.0, 19.0, 25.0))","[(24, 22, 14), (24.0, 21.0, 15.0), (24.0, 21.0, 16.0), (24.0, 21.0, 17.0), (24.0, 21.0, 18.0), (24.0, 21.0, 19.0), (24.0, 20.0, 20.0), (24.0, 20.0, 21.0), (24.0, 20.0, 22.0), (24.0, 20.0, 23.0), (23.0, 20.0, 23.0), (23.0, 19.0, 24.0), (23.0, 19.0, 25.0)]",0.10585816310539674
15,"((24, 26, 14), (26.0, 17.0, 30.0))","[(24, 26, 14), (24.0, 25.0, 15.0), (24.0, 25.0, 16.0), (24.0, 24.0, 17.0), (24.0, 24.0, 18.0), (25.0, 23.0, 19.0), (25.0, 23.0, 20.0), (25.0, 22.0, 21.0), (25.0, 22.0, 22.0), (25.0, 21.0, 23.0), (25.0, 20.0, 24.0), (26.0, 20.0, 25.0), (26.0, 19.0, 26.0), (26.0, 19.0, 27.0), (26.0, 19.0, 28.0), (26.0, 18.0, 29.0), (26.0, 17.0, 30.0)]",0.24058269903643836
16,"((23, 26, 16), (12, 16, 33))","[(23, 26, 16), (22, 25, 17), (22, 25, 18), (21, 25, 19), (21, 25, 20), (20, 25, 21), (20, 25, 22), (20, 25, 23), (19, 24, 24), (18, 23, 25), (17, 22, 26), (17, 22, 27), (16, 21, 28), (15, 20, 29), (15, 19, 29), (14, 18, 30), (13, 17, 31), (13, 17, 32), (12, 16, 33)]",0.26544281941311654
17,"((21, 25, 19), (15.0, 27.0, 32.0))","[(21, 25, 19), (21.0, 26.0, 20.0), (20.0, 26.0, 21.0), (20.0, 26.0, 22.0), (19.0, 26.0, 23.0), (19.0, 26.0, 24.0), (18.0, 26.0, 25.0), (18.0, 26.0, 26.0), (17.0, 26.0, 27.0), (17.0, 27.0, 28.0), (16.0, 27.0, 29.0), (16.0, 27.0, 30.0), (15.0, 27.0, 31.0), (15.0, 27.0, 32.0)]",0.19649952919442915
18,"((23.0, 26.0, 17.0), (16.0, 26.0, 33.0))","[(23.0, 26.0, 17.0), (22.0, 27.0, 18.0), (22.0, 27.0, 19.0), (22.0, 27.0, 20.0), (22.0, 27.0, 21.0), (21.0, 27.0, 22.0), (21.0, 27.0, 23.0), (20.0, 27.0, 24.0), (20.0, 27.0, 25.0), (20.0, 28.0, 26.0), (19.0, 28.0, 27.0), (19.0, 28.0, 28.0), (19.0, 28.0, 29.0), (18.0, 28.0, 30.0), (17.0, 27.0, 31.0), (17.0, 27.0, 32.0), (16.0, 26.0, 33.0)]",0.26620014296375144
19,"((24, 28, 3), (24.0, 32.0, 21.0))","[(24, 28, 3), (24.0, 29.0, 4.0), (25.0, 30.0, 5.0), (25.0, 30.0, 6.0), (25.0, 30.0, 7.0), (26.0, 30.0, 8.0), (25.0, 30.0, 9.0), (25.0, 31.0, 10.0), (25.0, 31.0, 11.0), (25.0, 31.0, 12.0), (25.0, 31.0, 13.0), (25.0, 31.0, 14.0), (25.0, 31.0, 15.0), (25.0, 31.0, 16.0), (25.0, 32.0, 17.0), (25.0, 32.0, 18.0), (25.0, 32.0, 19.0), (24.0, 32.0, 20.0), (24.0, 32.0, 21.0)]",0.24781545519827267
20,"((22, 30, 11), (16.0, 34.0, 27.0))","[(22, 30, 11), (22.0, 31.0, 12.0), (21.0, 31.0, 13.0), (21.0, 31.0, 14.0), (21.0, 31.0, 15.0), (20.0, 31.0, 16.0), (20.0, 32.0, 17.0), (19.0, 32.0, 18.0), (19.0, 32.0, 19.0), (18.0, 32.0, 20.0), (18.0, 32.0, 21.0), (18.0, 33.0, 22.0), (17.0, 33.0, 23.0), (17.0, 33.0, 24.0), (16.0, 33.0, 25.0), (16.0, 33.0, 26.0), (16.0, 34.0, 27.0)]",0.21347352641878478
21,"((22, 29, 15), (0, 38, 25))","[(22, 29, 15), (21, 29, 16), (20, 29, 17), (19, 29, 18), (18, 29, 19), (17, 30, 20), (17, 30, 21), (16, 30, 22), (15, 30, 22), (14, 30, 23), (13, 31, 24), (12, 31, 24), (11, 31, 25), (10, 32, 26), (9, 32, 26), (8, 33, 27), (7, 33, 27), (6, 34, 27), (5, 34, 27), (4, 35, 27), (3, 36, 27), (2, 36, 27), (1, 37, 26), (0, 38, 25)]",0.31329675681845837
22,"((13, 31, 24), (7.0, 33.0, 22.0))","[(13, 31, 24), (12.0, 31.0, 25.0), (11.0, 31.0, 24.0), (10.0, 32.0, 23.0), (9.0, 32.0, 23.0), (8.0, 33.0, 22.0), (7.0, 33.0, 22.0)]",0.06084090473836348
23,"((21, 29, 20), (7, 37, 48))","[(21, 29, 20), (20, 29, 21), (20, 29, 22), (20, 29, 23), (20, 30, 24), (19, 30, 25), (19, 30, 26), (19, 30, 27), (18, 30, 28), (18, 30, 29), (18, 30, 30), (17, 30, 31), (17, 30, 32), (17, 30, 33), (16, 31, 34), (16, 31, 35), (15, 31, 36), (15, 31, 37), (14, 31, 38), (14, 31, 39), (13, 32, 40), (13, 32, 41), (12, 33, 42), (11, 33, 43), (10, 34, 44), (10, 34, 45), (9, 35, 46), (8, 36, 47), (7, 37, 48)]",0.40547382140693666
24,"((25.0, 31.0, 11.0), (23.0, 36.0, 16.0))","[(25.0, 31.0, 11.0), (25.0, 32.0, 12.0), (24.0, 33.0, 13.0), (24.0, 34.0, 14.0), (24.0, 35.0, 15.0), (23.0, 36.0, 16.0)]",0.07774370716412878
25,"((24, 30, 22), (21.0, 29.0, 41.0))","[(24, 30, 22), (23.0, 30.0, 23.0), (23.0, 30.0, 24.0), (23.0, 30.0, 25.0), (23.0, 30.0, 26.0), (23.0, 30.0, 27.0), (23.0, 30.0, 28.0), (23.0, 30.0, 29.0), (23.0, 30.0, 30.0), (23.0, 30.0, 31.0), (22.0, 30.0, 32.0), (22.0, 30.0, 33.0), (22.0, 30.0, 34.0), (22.0, 30.0, 35.0), (22.0, 30.0, 36.0), (22.0, 30.0, 37.0), (22.0, 30.0, 38.0), (22.0, 30.0, 39.0), (21.0, 30.0, 40.0), (21.0, 29.0, 41.0)]",0.21552458705255625
26,"((33, 23, 8), (33.0, 15.0, 19.0))","[(33, 23, 8), (33.0, 22.0, 9.0), (33.0, 22.0, 10.0), (33.0, 21.0, 11.0), (33.0, 20.0, 12.0), (33.0, 20.0, 13.0), (33.0, 19.0, 14.0), (33.0, 19.0, 15.0), (33.0, 18.0, 16.0), (33.0, 17.0, 17.0), (33.0, 17.0, 18.0), (33.0, 16.0, 19.0), (33.0, 15.0, 19.0)]",0.1255651446335212
27,"((36, 22, 15), (46, 0, 24))","[(36, 22, 15), (36, 21, 16), (37, 20, 17), (37, 20, 18), (38, 19, 19), (38, 18, 20), (39, 17, 21), (39, 16, 22), (40, 15, 23), (40, 14, 24), (41, 13, 24), (41, 12, 25), (42, 11, 25), (42, 10, 25), (43, 9, 25), (43, 8, 25), (44, 7, 25), (44, 6, 25), (44, 5, 25), (45, 4, 25), (45, 3, 25), (46, 2, 25), (46, 1, 24), (46, 0, 24)]",0.25061099637440865
28,"((36, 22, 15), (43.0, 20.0, 25.0))","[(36, 22, 15), (37.0, 22.0, 16.0), (38.0, 21.0, 17.0), (39.0, 21.0, 18.0), (39.0, 21.0, 19.0), (40.0, 21.0, 20.0), (40.0, 21.0, 21.0), (41.0, 20.0, 22.0), (42.0, 20.0, 23.0), (42.0, 20.0, 24.0), (43.0, 20.0, 25.0)]",0.11007347977328741
29,"((31, 28, 18), (31.0, 42.0, 48.0))","[(31, 28, 18), (31.0, 28.0, 19.0), (31.0, 29.0, 20.0), (31.0, 29.0, 21.0), (31.0, 29.0, 22.0), (31.0, 30.0, 23.0), (31.0, 30.0, 24.0), (31.0, 31.0, 25.0), (31.0, 31.0, 26.0), (31.0, 31.0, 27.0), (31.0, 31.0, 28.0), (31.0, 32.0, 29.0), (30.0, 32.0, 30.0), (30.0, 32.0, 31.0), (30.0, 33.0, 32.0), (30.0, 33.0, 33.0), (30.0, 34.0, 34.0), (30.0, 34.0, 35.0), (30.0, 34.0, 36.0), (30.0, 35.0, 37.0), (30.0, 35.0, 38.0), (30.0, 36.0, 39.0), (30.0, 36.0, 40.0), (30.0, 37.0, 41.0), (30.0, 38.0, 42.0), (30.0, 38.0, 43.0), (30.0, 39.0, 44.0), (30.0, 40.0, 45.0), (30.0, 41.0, 46.0), (30.0, 41.0, 47.0), (31.0, 42.0, 48.0)]",0.41270458097758883
30,"((32, 27, 19), (57, 21, 47))","[(32, 27, 19), (32, 27, 20), (32, 27, 21), (32, 27, 22), (33, 27, 23), (33, 27, 24), (33, 27, 25), (34, 27, 26), (34, 27, 27), (35, 27, 28), (35, 27, 29), (35, 27, 30), (36, 27, 31), (36, 27, 32), (36, 27, 33), (37, 27, 34), (38, 27, 35), (38, 26, 36), (39, 26, 37), (40, 26, 38), (41, 26, 39), (42, 26, 40), (43, 25, 41), (43, 25, 42), (44, 25, 42), (45, 25, 43), (46, 24, 44), (47, 24, 44), (48, 24, 45), (49, 24, 45), (50, 23, 45), (51, 23, 45), (52, 23, 45), (53, 22, 46), (54, 22, 46), (55, 22, 46), (56, 21, 46), (57, 21, 47)]",0.4446478808366499
31,"((33, 27, 25), (38.0, 24.0, 46.0))","[(33, 27, 25), (33.0, 27.0, 26.0), (33.0, 27.0, 27.0), (33.0, 27.0, 28.0), (34.0, 27.0, 29.0), (34.0, 27.0, 30.0), (34.0, 27.0, 31.0), (35.0, 26.0, 32.0), (35.0, 26.0, 33.0), (35.0, 26.0, 34.0), (35.0, 26.0, 35.0), (36.0, 26.0, 36.0), (36.0, 26.0, 37.0), (36.0, 26.0, 38.0), (36.0, 26.0, 39.0), (36.0, 26.0, 40.0), (37.0, 25.0, 41.0), (37.0, 25.0, 42.0), (37.0, 25.0, 43.0), (37.0, 25.0, 44.0), (37.0, 25.0, 45.0), (38.0, 24.0, 46.0)]",0.2350443911705118
32,"((31.0, 30.0, 24.0), (29.0, 30.0, 25.0))","[(31.0, 30.0, 24.0), (30.0, 30.0, 25.0), (29.0, 29.0, 24.0), (29.0, 30.0, 25.0)]",0.02382709238261453
33,"((25, 34, 7), (20, 49, 9))","[(25, 34, 7), (25, 35, 8), (25, 36, 8), (25, 37, 9), (26, 38, 9), (26, 39, 10), (26, 40, 10), (25, 41, 11), (25, 42, 11), (25, 43, 11), (25, 44, 11), (25, 45, 11), (24, 46, 11), (24, 47, 11), (23, 48, 10), (22, 48, 10), (21, 48, 9), (20, 49, 9)]",0.2175675116851374
34,"((25, 34, 8), (17.0, 37.0, 17.0))","[(25, 34, 8), (24.0, 34.0, 9.0), (23.0, 35.0, 10.0), (22.0, 35.0, 11.0), (21.0, 35.0, 12.0), (20.0, 36.0, 13.0), (20.0, 36.0, 14.0), (19.0, 36.0, 15.0), (18.0, 37.0, 16.0), (17.0, 37.0, 17.0)]",0.14041694539128752
35,"((25, 34, 8), (30.0, 37.0, 15.0))","[(25, 34, 8), (26.0, 35.0, 9.0), (27.0, 35.0, 10.0), (27.0, 35.0, 11.0), (28.0, 36.0, 12.0), (28.0, 36.0, 13.0), (29.0, 36.0, 14.0), (30.0, 37.0, 15.0)]",0.07902309481927779
36,"((22, 40, 18), (21.0, 45.0, 21.0))","[(22, 40, 18), (22.0, 41.0, 19.0), (21.0, 42.0, 20.0), (21.0, 43.0, 20.0), (21.0, 44.0, 21.0), (21.0, 45.0, 21.0)]",0.08184186165762311
37,"((26, 40, 10), (27, 48, 7))","[(26, 40, 10), (26, 41, 10), (27, 42, 10), (27, 43, 10), (27, 44, 10), (27, 45, 9), (27, 46, 8), (27, 47, 8), (27, 48, 7)]",0.07509101502532434
38,"((35, 27, 10), (46.0, 26.0, 34.0))","[(35, 27, 10), (36.0, 27.0, 11.0), (36.0, 26.0, 12.0), (36.0, 26.0, 13.0), (37.0, 26.0, 14.0), (37.0, 26.0, 15.0), (38.0, 26.0, 16.0), (38.0, 26.0, 17.0), (39.0, 26.0, 18.0), (39.0, 26.0, 19.0), (40.0, 26.0, 20.0), (40.0, 26.0, 21.0), (41.0, 26.0, 22.0), (41.0, 26.0, 23.0), (42.0, 26.0, 24.0), (42.0, 26.0, 25.0), (43.0, 26.0, 26.0), (43.0, 26.0, 27.0), (44.0, 26.0, 28.0), (44.0, 26.0, 29.0), (45.0, 26.0, 30.0), (45.0, 26.0, 31.0), (46.0, 26.0, 32.0), (46.0, 26.0, 33.0), (46.0, 26.0, 34.0)]",0.26322249872847153
39,"((38.0, 26.0, 17.0), (39.0, 26.0, 33.0))","[(38.0, 26.0, 17.0), (38.0, 26.0, 18.0), (38.0, 26.0, 19.0), (38.0, 26.0, 20.0), (38.0, 26.0, 21.0), (38.0, 26.0, 22.0), (38.0, 26.0, 23.0), (39.0, 26.0, 24.0), (39.0, 26.0, 25.0), (39.0, 26.0, 26.0), (39.0, 26.0, 27.0), (39.0, 26.0, 28.0), (39.0, 25.0, 29.0), (39.0, 25.0, 30.0), (39.0, 25.0, 31.0), (39.0, 25.0, 32.0), (39.0, 26.0, 33.0)]",0.17824590856352476
40,"((32, 29, 1), (44.0, 39.0, 13.0))","[(32, 29, 1), (33.0, 29.0, 2.0), (34.0, 29.0, 3.0), (35.0, 29.0, 3.0), (36.0, 29.0, 4.0), (37.0, 30.0, 5.0), (38.0, 31.0, 6.0), (39.0, 32.0, 7.0), (40.0, 33.0, 8.0), (41.0, 34.0, 9.0), (42.0, 35.0, 10.0), (43.0, 36.0, 11.0), (43.0, 37.0, 12.0), (44.0, 38.0, 13.0), (44.0, 39.0, 13.0)]",0.21315407023299968
41,"((37, 30, 10), (35.0, 30.0, 21.0))","[(37, 30, 10), (36.0, 29.0, 10.0), (36.0, 29.0, 11.0), (36.0, 29.0, 12.0), (36.0, 29.0, 13.0), (36.0, 29.0, 14.0), (36.0, 29.0, 15.0), (35.0, 29.0, 16.0), (35.0, 29.0, 17.0), (35.0, 30.0, 18.0), (35.0, 30.0, 19.0), (35.0, 30.0, 20.0), (35.0, 30.0, 21.0)]",0.1541154803581292
42,"((39, 31, 14), (48.0, 32.0, 34.0))","[(39, 31, 14), (39.0, 31.0, 15.0), (40.0, 31.0, 16.0), (40.0, 31.0, 17.0), (41.0, 31.0, 18.0), (41.0, 31.0, 19.0), (41.0, 31.0, 20.0), (42.0, 32.0, 21.0), (42.0, 32.0, 22.0), (43.0, 32.0, 23.0), (43.0, 32.0, 24.0), (44.0, 32.0, 25.0), (44.0, 32.0, 26.0), (45.0, 32.0, 27.0), (45.0, 32.0, 28.0), (46.0, 32.0, 29.0), (46.0, 32.0, 30.0), (47.0, 32.0, 31.0), (47.0, 32.0, 32.0), (47.0, 32.0, 33.0), (48.0, 32.0, 34.0)]",0.19401222278322866
